lugt;prix;monture;vocvalorisat;palaisete;datation;biblio;vocasiatique;pedigree;chine;japon;inconnu;porcelaine;bronze;cloisonne;estampe;laque;ancien;nbcaracteres;annee
29805;2,5;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;64;1867
29805;3,5;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;92;1867
29805;3,5;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;62;1867
29805;4,5;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;93;1867
29805;4,5;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;69;1867
29805;5,5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;176;1867
29805;5,5;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;51;1867
29805;5,5;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;109;1867
29805;6,5;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;53;1867
29805;6,5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;76;1867
29805;6,5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;167;1867
29805;6,5;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;115;1867
29805;7,5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;85;1867
29841;6;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;67;1867
29841;6;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;54;1867
29841;8;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;77;1867
29841;9;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;97;1867
29841;10;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;34;1867
29841;10;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;47;1867
29841;10;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;44;1867
29841;10;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;79;1867
29841;10;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;99;1867
29841;10;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;99;1867
29841;10;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;99;1867
29841;11;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;90;1867
29841;11;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;99;1867
29841;11;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;88;1867
29841;11;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;70;1867
29841;12;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;83;1867
29841;12;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;50;1867
29841;12;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;64;1867
29841;13;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;82;1867
29841;13;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;58;1867
29841;13;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;47;1867
29841;15;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;41;1867
29841;15;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;39;1867
29841;15;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;105;1867
29841;15;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;38;1867
29841;16;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;138;1867
29841;16;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;41;1867
29841;18;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;32;1867
29841;19;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;65;1867
29841;19;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;56;1867
29841;20;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;90;1867
29841;20;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;54;1867
29841;20;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;52;1867
29841;20;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;80;1867
29841;20;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;59;1867
29841;21;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;49;1867
29841;21;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;123;1867
29841;21;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;34;1867
29841;24;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;46;1867
29841;25;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;34;1867
29841;25;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;94;1867
29841;26;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;102;1867
29841;27;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;105;1867
29841;29;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;56;1867
29841;30;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;49;1867
29841;30;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;46;1867
29841;30;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;61;1867
29841;30;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;51;1867
29841;30;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;99;1867
29841;31;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;101;1867
29841;31;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;76;1867
29841;31;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;82;1867
29841;31;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;82;1867
29841;33;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;92;1867
29841;35;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;83;1867
29841;36;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;70;1867
29841;37;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;103;1867
29841;38;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;98;1867
29841;40;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;48;1867
29841;40;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;98;1867
29841;42;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;79;1867
29841;42;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;79;1867
29841;44;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;48;1867
29841;46;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;31;1867
29841;46;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;105;1867
29841;49;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;56;1867
29841;49;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;63;1867
29841;50;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;63;1867
29841;50;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;65;1867
29841;50;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;103;1867
29841;50;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;138;1867
29841;55;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;59;1867
29841;56;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;71;1867
29841;60;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;69;1867
29841;61;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;45;1867
29841;65;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;66;1867
29841;67;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;86;1867
29841;70;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;83;1867
29841;70;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;55;1867
29841;76;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;61;1867
29841;79;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;103;1867
29841;80;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;104;1867
29841;80;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;93;1867
29841;87;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;131;1867
29841;87;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;92;1867
29841;92;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;88;1867
29841;100;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;120;1867
29841;100;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;122;1867
29841;100;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;38;1867
29841;107;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;85;1867
29841;115;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;78;1867
29841;139;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;55;1867
29841;150;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;74;1867
29841;181;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;106;1867
29841;182;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;182;1867
29841;200;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;98;1867
29841;200;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;88;1867
29841;210;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;62;1867
29841;248;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;172;1867
29841;260;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;110;1867
29841;275;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;105;1867
29841;300;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;82;1867
29841;350;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;98;1867
29841;14,5;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;67;1867
29841;7,5;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;62;1867
30010;9;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;86;1867
30010;10;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;58;1867
30010;10;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;54;1867
30010;13;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;53;1867
30010;15;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;38;1867
30010;16;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;23;1867
30010;16;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;46;1867
30010;16;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;68;1867
30010;18;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;78;1867
30010;21;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;55;1867
30010;22;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;135;1867
30010;25;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;74;1867
30010;25;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;23;1867
30010;30;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;121;1867
30010;30;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;70;1867
30010;36;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;49;1867
30010;38;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;38;1867
30010;39;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;132;1867
30010;41;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;88;1867
30010;44;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;115;1867
30010;44;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;109;1867
30010;46;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;70;1867
30010;50;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;112;1867
30010;50;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;56;1867
30010;52;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;71;1867
30010;54;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;102;1867
30010;56;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;48;1867
30010;58;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;152;1867
30010;58;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;34;1867
30010;62;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;66;1867
30010;66;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;99;1867
30010;69;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;124;1867
30010;69;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;86;1867
30010;72;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;72;1867
30010;73;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;114;1867
30010;76;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;149;1867
30010;78;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;37;1867
30010;80;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;132;1867
30010;83;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;118;1867
30010;86;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;207;1867
30010;87;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;54;1867
30010;87;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;54;1867
30010;97;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;63;1867
30010;110;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;108;1867
30010;110;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;119;1867
30010;120;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;40;1867
30010;130;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;118;1867
30010;130;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;97;1867
30010;132;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;105;1867
30010;137;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;105;1867
30010;139;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;113;1867
30010;140;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;132;1867
30010;140;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;111;1867
30010;150;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;83;1867
30010;150;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;133;1867
30010;150;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;199;1867
30010;153;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;86;1867
30010;162;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;212;1867
30010;170;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;114;1867
30010;175;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;98;1867
30010;195;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;156;1867
30010;203;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;31;1867
30010;207;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;217;1867
30010;295;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;158;1867
30010;321;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;196;1867
30010;335;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;136;1867
30010;335;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;314;1867
30010;385;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;302;1867
30010;401;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;189;1867
30010;401;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;34;1867
30010;401;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;143;1867
30010;405;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;265;1867
30010;470;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;182;1867
30010;500;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;209;1867
30010;535;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;105;1867
30010;600;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;149;1867
30010;601;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;293;1867
30010;720;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;142;1867
30010;800;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;250;1867
30010;960;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;411;1867
30010;1030;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;184;1867
30010;1215;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;234;1867
30010;1225;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;439;1867
30010;1350;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;244;1867
30010;1550;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;269;1867
30010;1715;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;300;1867
30010;11,5;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;55;1867
30010;14,5;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;42;1867
30010;15,5;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;62;1867
30010;6,5;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;148;1867
30028;21;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;86;1867
30028;26;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;42;1867
30028;27;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;68;1867
30028;27;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;67;1867
30028;28;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;38;1867
30028;30;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;85;1867
30028;31;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;75;1867
30028;32;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;45;1867
30028;36;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;83;1867
30028;37;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;68;1867
30028;37;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;69;1867
30028;37;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;124;1867
30028;38;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;92;1867
30028;40;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;101;1867
30028;41;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;106;1867
30028;41;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;111;1867
30028;42;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;63;1867
30028;42;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;68;1867
30028;43;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;113;1867
30028;46;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;63;1867
30028;50;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;59;1867
30028;50;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;64;1867
30028;50;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;66;1867
30028;53;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;52;1867
30028;53;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;80;1867
30028;54;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;76;1867
30028;56;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;65;1867
30028;56;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;41;1867
30028;59;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;154;1867
30028;59;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;104;1867
30028;60;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;109;1867
30028;62;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;72;1867
30028;64;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;94;1867
30028;65;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;65;1867
30028;67;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;85;1867
30028;69;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;95;1867
30028;72;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;115;1867
30028;72;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;87;1867
30028;72;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;115;1867
30028;77;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;151;1867
30028;78;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;93;1867
30028;80;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;101;1867
30028;80;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;126;1867
30028;81;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;129;1867
30028;82;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;139;1867
30028;88;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;74;1867
30028;100;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;108;1867
30028;100;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;168;1867
30028;100;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;118;1867
30028;102;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;125;1867
30028;110;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;67;1867
30028;115;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;150;1867
30028;116;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;64;1867
30028;121;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;119;1867
30028;122;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;143;1867
30028;130;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;166;1867
30028;132;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;136;1867
30028;135;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;125;1867
30028;152;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;97;1867
30028;152;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;97;1867
30028;155;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;113;1867
30028;155;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;106;1867
30028;159;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;150;1867
30028;175;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;95;1867
30028;180;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;113;1867
30028;185;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;147;1867
30028;185;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;121;1867
30028;195;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;51;1867
30028;195;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;87;1867
30028;200;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;49;1867
30028;202;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;56;1867
30028;210;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;64;1867
30028;210;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;86;1867
30028;220;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;137;1867
30028;240;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;137;1867
30028;250;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;67;1867
30028;250;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;167;1867
30028;250;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;130;1867
30028;255;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;204;1867
30028;260;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;65;1867
30028;260;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;87;1867
30028;300;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;129;1867
30028;300;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;56;1867
30028;300;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;95;1867
30028;300;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;71;1867
30028;315;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;160;1867
30028;345;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;162;1867
30028;346;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;193;1867
30028;350;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;118;1867
30028;365;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;164;1867
30028;370;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;118;1867
30028;385;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;70;1867
30028;405;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;215;1867
30028;405;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;79;1867
30028;455;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;126;1867
30028;460;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;100;1867
30028;465;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;96;1867
30028;525;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;165;1867
30028;545;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;213;1867
30028;610;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;121;1867
30028;630;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;60;1867
30028;710;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;110;1867
30028;1255;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;189;1867
30028;1600;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;95;1867
30028;5600;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;91;1867
30032;6;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;47;1867
30032;15;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;52;1867
30032;16;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;97;1867
30032;17;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;87;1867
30032;19;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;76;1867
30032;19;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;67;1867
30032;19;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;116;1867
30032;20;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;66;1867
30032;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;67;1867
30032;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;50;1867
30032;23;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;86;1867
30032;24;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;20;1867
30032;25;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;86;1867
30032;28;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;95;1867
30032;28;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;94;1867
30032;29;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;192;1867
30032;30;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;104;1867
